,Unnamed: 0,날짜,기사제목
626,1, 2021.07.10 08:02,"""7일만에 46% 올랐다""…'오딘 열풍' 카카오게임즈 주가 질주 어디..."
627,2, 2021.07.10 05:37,"카카오게임즈, '오딘 효과'에 7월에만 46% 급등"
628,3, 2021.07.09 16:40,"카카오게임즈, `시총 2위` 등극…더 갈까"
629,4, 2021.07.09 16:13,"[증시이슈] ‘오딘’ 효과 카카오게임즈, 단기과열종목 지정에도 5%대 ..."
630,5, 2021.07.09 09:49,"[특징주]'무선통신 기기업체 인수' 카카오게임즈, 하락장에도 ‘선방’"
631,6, 2021.07.09 09:47,"카카오게임즈, 거리두기 단계 격상에도 2% 가까이 상승세"
632,7, 2021.07.09 09:31,"[특징주] 카카오게임즈, 코스닥 시총 2위 굳히기...오늘도 2% 강세"
633,8, 2021.07.09 09:27,"코스닥, 개인 `팔자`에 하락 출발…카카오게임즈 `강세`"
634,9, 2021.07.09 08:58,"카카오게임즈, 레저·스포츠 웨어러블 기업 세나테크놀로지 인수 [마켓인사..."
635,10, 2021.07.08 18:58,"카카오게임즈, 코스닥 시총 2위 됐다"
636,11, 2021.07.08 17:56,이달에만 39%…셀트리온제약 제친 카카오게임즈 하반기에 대형 신작 줄...
637,12, 2021.07.08 16:18,"‘오딘’ 업은 카카오게임즈, 코스닥 시총 2위… 카카오 지분 가치 2..."
638,13, 2021.07.08 16:10,"'오딘' 카카오게임즈, 셀트리온제약 제치고 시총 2위 목표가도 올랐다"
639,14, 2021.07.08 14:41,"카카오게임즈, 결국 셀트리온제약 제쳤다…시총 2위 등극"
640,15, 2021.07.08 14:11,"카카오게임즈, 오딘 열풍에 셀트리온제약 제치고 시총 2위"
641,16, 2021.07.08 13:51,"[특징주]카카오게임즈, 코스닥 시총 2위…‘오딘’ 열풍에 '강세'"
642,17, 2021.07.08 17:44,"카카오게임즈, 세나테크놀로지 인수…""스포츠 사업 확대"""
643,18, 2021.07.08 17:37,"카카오게임즈, 952억에 웨어러블 기기업체 인수"
644,19, 2021.07.08 17:16,"카카오게임즈, 스포츠 통신기기 업체 세나테크놀로지 인수"
645,20, 2021.07.08 17:02,"“일상의 게임화” 카카오게임즈, 웨어러블 스포츠 기기 업체 인수"
646,21, 2021.07.08 16:52,"카카오게임즈, 글로벌 레저 기술기업 950억에 산다"
647,22, 2021.07.08 16:51,"[시그널] 카카오게임즈, 무선 통신장비 제조사 세나테크놀로지 인수"
648,0, 2021.07.08 18:58,"카카오게임즈, 코스닥 시총 2위 됐다"
649,1, 2021.07.08 17:56,이달에만 39%…셀트리온제약 제친 카카오게임즈 하반기에 대형 신작 줄...
650,2, 2021.07.08 16:18,"‘오딘’ 업은 카카오게임즈, 코스닥 시총 2위… 카카오 지분 가치 2..."
651,3, 2021.07.08 16:10,"'오딘' 카카오게임즈, 셀트리온제약 제치고 시총 2위 목표가도 올랐다"
652,4, 2021.07.08 14:41,"카카오게임즈, 결국 셀트리온제약 제쳤다…시총 2위 등극"
653,5, 2021.07.08 14:11,"카카오게임즈, 오딘 열풍에 셀트리온제약 제치고 시총 2위"
654,6, 2021.07.08 13:51,"[특징주]카카오게임즈, 코스닥 시총 2위…‘오딘’ 열풍에 '강세'"
655,7, 2021.07.08 17:44,"카카오게임즈, 세나테크놀로지 인수…""스포츠 사업 확대"""
656,8, 2021.07.08 17:37,"카카오게임즈, 952억에 웨어러블 기기업체 인수"
657,9, 2021.07.08 17:16,"카카오게임즈, 스포츠 통신기기 업체 세나테크놀로지 인수"
658,10, 2021.07.08 17:02,"“일상의 게임화” 카카오게임즈, 웨어러블 스포츠 기기 업체 인수"
659,11, 2021.07.08 16:52,"카카오게임즈, 글로벌 레저 기술기업 950억에 산다"
660,12, 2021.07.08 16:51,"[시그널] 카카오게임즈, 무선 통신장비 제조사 세나테크놀로지 인수"
661,13, 2021.07.08 16:43,"'파죽지세' 카카오게임즈, 시총 2위 등극…M&A 모멘텀 더해지나"
662,14, 2021.07.08 16:35,"카카오게임즈, 스포츠 통신·스마트 헬멧 기업 세나테크놀로지 인수"
663,15, 2021.07.08 16:42,"카카오게임즈, 세나테크놀로지 지분 54.53% 취득"
664,16, 2021.07.08 16:02,"카카오게임즈, 세나테크놀로지 지분 54.5% 취득 결정"
665,17, 2021.07.08 15:42,"카카오게임, '셀트리온 2체제' 깼다...코스닥 시총 2위 등극"
666,18, 2021.07.08 13:57,"카카오게임즈, 셀트리온제약 제치고 코스닥 시총 2위 등극"
667,19, 2021.07.08 10:52,"""대체 얼마까지 가려고…"" 코스피 카카오, 코스닥 카카오게임즈 연일 '..."
668,20, 2021.07.07 19:09,이래야 게임산업이지…리니지 끌어내린 카카오게임즈 ‘오딘’
669,21, 2021.07.07 10:11,카카오게임즈 ‘오딘’ 질주…장기 흥행 ‘가도’
670,22, 2021.07.06 11:36,"[주식 초고수는 지금]'오딘 장기흥행 기대' 카카오게임즈 사고, '임상..."
671,23, 2021.07.05 17:41,"카카오게임즈 또 6% 올랐다…외국인 기관 쌍끌이 코스닥, 3일째 최고치"
672,0, 2021.07.08 16:35,"카카오게임즈, 스포츠 통신·스마트 헬멧 기업 세나테크놀로지 인수"
673,1, 2021.07.08 16:18,"‘오딘’ 업은 카카오게임즈, 코스닥 시총 2위… 카카오 지분 가치 2...."
674,2, 2021.07.08 16:10,"'오딘' 카카오게임즈, 셀트리온제약 제치고 시총 2위 목표가도 올랐다"
675,3, 2021.07.08 14:41,"카카오게임즈, 결국 셀트리온제약 제쳤다…시총 2위 등극"
676,4, 2021.07.08 14:11,"카카오게임즈, 오딘 열풍에 셀트리온제약 제치고 시총 2위"
677,5, 2021.07.08 13:51,"[특징주]카카오게임즈, 코스닥 시총 2위…‘오딘’ 열풍에 '강세'"
678,6, 2021.07.08 16:02,"카카오게임즈, 세나테크놀로지 지분 54.5% 취득 결정"
679,7, 2021.07.08 15:42,"카카오게임, '셀트리온 2체제' 깼다...코스닥 시총 2위 등극"
680,8, 2021.07.08 13:57,"카카오게임즈, 셀트리온제약 제치고 코스닥 시총 2위 등극"
681,9, 2021.07.08 10:52,"""대체 얼마까지 가려고…"" 코스피 카카오, 코스닥 카카오게임즈 연일 '..."
682,10, 2021.07.07 19:09,이래야 게임산업이지…리니지 끌어내린 카카오게임즈 ‘오딘’
683,11, 2021.07.07 10:11,카카오게임즈 ‘오딘’ 질주…장기 흥행 ‘가도’
684,12, 2021.07.06 11:36,"[주식 초고수는 지금]'오딘 장기흥행 기대' 카카오게임즈 사고, '임상..."
685,13, 2021.07.05 17:41,"카카오게임즈 또 6% 올랐다…외국인 기관 쌍끌이 코스닥, 3일째 최고치"
686,14, 2021.07.05 14:25,"카카오게임즈, 코스닥 시총 2위 다툰다…신작 게임 ‘오딘’ 흥행에 급등"
687,15, 2021.07.05 10:19,'오딘' 카카오게임즈 또 급등 12% '쑥'…셀트리온제약과 시가총액 ...
688,16, 2021.07.05 09:50,"카카오게임즈, 신작 ‘오딘’ 흥행에 이틀째 급등"
689,17, 2021.07.05 09:30,"카카오게임즈, 신작 ‘오딘’ 흥행에 9% 급등"
690,0, 2021.07.07 19:09,이래야 게임산업이지…리니지 끌어내린 카카오게임즈 ‘오딘’
691,1, 2021.07.07 10:11,카카오게임즈 ‘오딘’ 질주…장기 흥행 ‘가도’
692,2, 2021.07.06 11:36,"[주식 초고수는 지금]'오딘 장기흥행 기대' 카카오게임즈 사고, '임상..."
693,3, 2021.07.05 17:41,"카카오게임즈 또 6% 올랐다…외국인 기관 쌍끌이 코스닥, 3일째 최고치"
694,4, 2021.07.05 14:25,"카카오게임즈, 코스닥 시총 2위 다툰다…신작 게임 ‘오딘’ 흥행에 급등"
695,5, 2021.07.05 10:19,'오딘' 카카오게임즈 또 급등 12% '쑥'…셀트리온제약과 시가총액 ...
696,6, 2021.07.05 09:50,"카카오게임즈, 신작 ‘오딘’ 흥행에 이틀째 급등"
697,7, 2021.07.05 09:30,"카카오게임즈, 신작 ‘오딘’ 흥행에 9% 급등"
698,8, 2021.07.05 11:08,"[특징주]카카오게임즈, '오딘' 흥행에 강세…코스닥 시총 2위 눈앞"
699,9, 2021.07.05 09:48,"[특징주] 카카오게임즈, 신작 ‘오딘’ 매출 1위 소식에 급등세"
700,10, 2021.07.05 09:40,"[특징주]카카오게임즈, '오딘' 흥행에 강세…코스닥 시총 2위로"
701,11, 2021.07.05 09:40,"[특징주]카카오게임즈, 신작 '오딘' 앱마켓 매출 1위 소식이 급등"
702,12, 2021.07.05 09:34,"카카오게임즈, ‘오딘’의 애플·구글 동반 1위 소식에 12%대 급등"
703,13, 2021.07.05 09:15,카카오게임즈 '오딘' 매출 1위 소식에 장초반 강세
704,14, 2021.07.02 16:38,"카카오게임즈, 신작 '오딘' 매출 1위 소식에 급등"
705,15, 2021.07.02 13:35,"카카오게임즈, 신작 '오딘' 흥행에 두자릿수 강세"
706,16, 2021.07.02 15:50,"'오딘' 리니지 형제 추월…카카오게임즈, 주가 24.5% '축포'"
707,17, 2021.07.02 14:36,"'오딘' 카카오게임즈 폭등…""하반기엔 나도 있다"" 기대감 커지는 게임..."
708,18, 2021.07.02 13:30,카카오게임즈 신작 '오딘' 구글 매출1위 달성
709,19, 2021.07.02 13:21,"카카오게임즈 ‘오딘’, 구글 매출 1위 ‘달성’…최고 흥행작 반열 등..."
710,20, 2021.07.02 15:13,"[특징주] 카카오게임즈, 20% 이상 급등...올 들어 7만원 첫 돌파"
711,0, 2021.07.05 09:40,"[특징주]카카오게임즈, 신작 '오딘' 앱마켓 매출 1위 소식이 급등"
712,1, 2021.07.05 09:34,"카카오게임즈, ‘오딘’의 애플·구글 동반 1위 소식에 12%대 급등"
713,2, 2021.07.05 09:15,카카오게임즈 '오딘' 매출 1위 소식에 장초반 강세
714,3, 2021.07.05 09:30,"카카오게임즈, 신작 ‘오딘’ 흥행에 9% 급등"
715,4, 2021.07.02 16:38,"카카오게임즈, 신작 '오딘' 매출 1위 소식에 급등"
716,5, 2021.07.02 13:35,"카카오게임즈, 신작 '오딘' 흥행에 두자릿수 강세"
717,6, 2021.07.02 15:50,"'오딘' 리니지 형제 추월…카카오게임즈, 주가 24.5% '축포'"
718,7, 2021.07.02 14:36,"'오딘' 카카오게임즈 폭등…""하반기엔 나도 있다"" 기대감 커지는 게임..."
719,8, 2021.07.02 13:30,카카오게임즈 신작 '오딘' 구글 매출1위 달성
720,9, 2021.07.02 13:21,"카카오게임즈 ‘오딘’, 구글 매출 1위 ‘달성’…최고 흥행작 반열 등..."
721,10, 2021.07.02 15:13,"[특징주] 카카오게임즈, 20% 이상 급등...올 들어 7만원 첫 돌파"
722,11, 2021.07.02 15:04,"[특징주]카카오게임즈, 신작 질주에 거래규모 1兆 폭발"
723,12, 2021.07.02 13:57,"[특징주] 카카오게임즈, 신작 '오딘' 구글 매출 1위 달성...15%..."
724,13, 2021.07.02 13:52,"카카오게임즈 '오딘', 구글·애플 앱마켓 매출 1위"
725,14, 2021.07.02 10:51,"[특징주]카카오게임즈, 신작 흥행 돌풍에 '강세'"
726,15, 2021.07.02 10:19,"[특징주]카카오게임즈, 신작 '오딘:발할라 라이징' 매출 1위에 강세"
727,16, 2021.07.02 09:46,"[특징주]카카오게임즈, 오딘 매출 상향조정…증권가 분석에↑"
728,17, 2021.07.01 19:18,"단숨에 톱5…카카오게임즈, ‘오딘’ 세대교체 기대감"
729,0, 2021.07.02 13:52,"카카오게임즈 '오딘', 구글·애플 앱마켓 매출 1위"
730,1, 2021.07.02 13:35,"카카오게임즈, 신작 '오딘' 흥행에 두자릿수 강세"
731,2, 2021.07.02 13:30,카카오게임즈 신작 '오딘' 구글 매출1위 달성
732,3, 2021.07.02 13:21,"카카오게임즈 ‘오딘’, 구글 매출 1위 ‘달성’…최고 흥행작 반열 등..."
733,4, 2021.07.02 10:51,"[특징주]카카오게임즈, 신작 흥행 돌풍에 '강세'"
734,5, 2021.07.02 10:19,"[특징주]카카오게임즈, 신작 '오딘:발할라 라이징' 매출 1위에 강세"
735,6, 2021.07.02 09:46,"[특징주]카카오게임즈, 오딘 매출 상향조정…증권가 분석에↑"
736,7, 2021.07.01 19:18,"단숨에 톱5…카카오게임즈, ‘오딘’ 세대교체 기대감"
737,8, 2021.06.30 17:48,'오딘' 흥행...카카오게임즈 반등 조짐?
738,9, 2021.06.30 16:11,"카카오게임즈 ‘오딘’, 구글 매출 톱5…초반 흥행 성공"
739,10, 2021.06.30 14:20,등판하자마자 1위 오른 '오딘'…카카오게임즈 미소
740,11, 2021.06.29 17:03,"카카오게임즈, 야심작 ‘오딘’ 출시…애플 매출 1위 직행"
741,12, 2021.06.29 15:42,"""사전예약 400만명""…카카오게임즈, '오딘' 출시에 8%↑"
742,13, 2021.06.29 14:56,"카카오게임즈 ‘오딘’, 흥행 ‘청신호’…출시 첫날 애플 매출 1위"
743,14, 2021.06.29 14:44,"[특징주] 카카오게임즈, 신작 '오딘' 흥행에...8% 강세"
744,15, 2021.06.29 14:27,카카오게임즈 야심작 '오딘' 정식 출시
745,16, 2021.06.29 08:49,카카오게임즈 역대 최다 사전예약…‘오딘’ 양대 앱마켓 1위 등극
746,17, 2021.06.29 08:48,"카카오게임즈 '오딘', 출시 전부터 구글·애플 인기 1위"
747,18, 2021.06.28 17:22,"카카오게임즈 ‘오딘’ 출시 D-1, 앱스토어 인기 1위"
748,19, 2021.06.28 15:17,"카카오게임즈, 야심작 ‘오딘’ 사전 다운로드"
749,0, 2021.06.30 14:20,등판하자마자 1위 오른 '오딘'…카카오게임즈 미소
750,1, 2021.06.29 17:03,"카카오게임즈, 야심작 ‘오딘’ 출시…애플 매출 1위 직행"
751,2, 2021.06.29 15:42,"""사전예약 400만명""…카카오게임즈, '오딘' 출시에 8%↑"
752,3, 2021.06.29 14:56,"카카오게임즈 ‘오딘’, 흥행 ‘청신호’…출시 첫날 애플 매출 1위"
753,4, 2021.06.29 14:44,"[특징주] 카카오게임즈, 신작 '오딘' 흥행에...8% 강세"
754,5, 2021.06.29 14:27,카카오게임즈 야심작 '오딘' 정식 출시
755,6, 2021.06.29 08:49,카카오게임즈 역대 최다 사전예약…‘오딘’ 양대 앱마켓 1위 등극
756,7, 2021.06.29 08:48,"카카오게임즈 '오딘', 출시 전부터 구글·애플 인기 1위"
757,8, 2021.06.28 17:22,"카카오게임즈 ‘오딘’ 출시 D-1, 앱스토어 인기 1위"
758,9, 2021.06.28 15:17,"카카오게임즈, 야심작 ‘오딘’ 사전 다운로드"
759,10, 2021.06.25 15:20,"대작 게임 '오딘' 출격...카카오게임즈, 주가 반등 탄력받나"
760,11, 2021.06.24 10:16,"카카오게임즈 신작 ‘오딘’, 사전예약 400만 ‘돌파’"
761,12, 2021.06.24 10:02,"카카오게임즈 기대작 '오딘', 사전예약에 400만명 몰렸다"
762,13, 2021.06.23 20:15,"넷마블·엔씨·카카오게임즈, '초대작'으로 여름 달군다"
763,14, 2021.06.23 09:03,"""카카오게임즈, 하반기 대형신작 출시로 실적 개선 기대""-한국투자"
764,15, 2021.06.23 08:41,"한국투자증권 “카카오게임즈, 하반기 대형 신작 출시로 실적 개선 전망..."
765,16, 2021.06.23 08:27,"카카오게임즈, 자체 개발역량 강화 필요-한국투자"
766,17, 2021.06.22 17:45,"카카오게임즈 23% 뛸때, 엔씨 13% 빠졌다"
767,0, 2021.06.25 15:20,"대작 게임 '오딘' 출격...카카오게임즈, 주가 반등 탄력받나"
768,1, 2021.06.24 10:16,"카카오게임즈 신작 ‘오딘’, 사전예약 400만 ‘돌파’"
769,2, 2021.06.24 10:02,"카카오게임즈 기대작 '오딘', 사전예약에 400만명 몰렸다"
770,3, 2021.06.23 20:15,"넷마블·엔씨·카카오게임즈, '초대작'으로 여름 달군다"
771,4, 2021.06.23 09:03,"""카카오게임즈, 하반기 대형신작 출시로 실적 개선 기대""-한국투자"
772,5, 2021.06.23 08:41,"한국투자증권 “카카오게임즈, 하반기 대형 신작 출시로 실적 개선 전망..."
773,6, 2021.06.23 08:27,"카카오게임즈, 자체 개발역량 강화 필요-한국투자"
774,7, 2021.06.22 17:45,"카카오게임즈 23% 뛸때, 엔씨 13% 빠졌다"
775,8, 2021.06.22 15:20,"카카오게임즈, 신작 출시 앞두고 실적 개선 '기대'…퍼블리싱 넘어선 개..."
776,9, 2021.06.21 12:11,"카카오게임즈, 모바일은 ‘오딘’ PC는 ‘이터널 리턴’ 신작 ‘공습’"
777,10, 2021.06.21 10:04,"[시그널] 카카오게임즈, 맞춤형 광고 서비스 기업 애드엑스 인수 추진"
778,11, 2021.06.21 08:21,"[마켓인사이트]카카오게임즈, 광고기술 스타트업 인수"
779,12, 2021.06.18 13:58,"""추격 매수는 무섭고, 보고만 있으면 초조""…카카오 또 5% 폭등…동생..."
780,0, 2021.11.30 10:07,"카카오게임즈 남궁훈, 카카오 ‘10년 미래’ 준비 책임진다"
781,1, 2021.11.29 09:53,"SK스퀘어가 80억원 투자한 온마인드, 카카오게임즈 산하 넵튠 자회사"
782,2, 2021.11.28 10:48,"카카오게임즈·한글과컴퓨터·하이브 등 ""임원들 주식 팔아 이익 실현"""
783,3, 2021.11.28 10:23,코스닥 주간 외국인 순매수 1위 '카카오게임즈'
784,4, 2021.11.28 10:23,코스닥 주간 개인 순매도 1위 '카카오게임즈'
785,5, 2021.11.25 06:04,"[기업공시 11월 24일]카카오, 카카오게임즈 유통·개발 자회사 애드페..."
786,6, 2021.11.24 17:01,"카카오게임즈, 자회사 애드페이지 흡수합병 결정"
787,7, 2021.11.24 16:21,"카카오게임즈, 애드페이지 흡수합병"
788,8, 2021.11.24 16:19,"카카오게임즈, 애드페이지 흡수합병 결정"
789,9, 2021.11.24 16:18,"카카오게임즈, 자회사 애드페이지 흡수합병 결정"
790,10, 2021.11.24 14:54,"카카오게임즈, '오딘' 서버 간 경쟁 콘텐츠 업데이트"
791,11, 2021.11.24 08:03,[게임업계 3분기 실적] ③ 엔씨소프트 해외판매 비중 급증...카카오게...
792,12, 2021.11.23 09:39,"'코스닥 5위' 카카오게임 제친 위메이드, 장 초반 2%대 약세"
793,13, 2021.11.23 08:49,"카카오게임즈, 신작 출시 등 내년에도 안정적인 성장 예상-한국證"
794,14, 2021.11.23 08:08,"블록체인 더해 밸류에이션↑…""카카오게임즈 행보 주목""-한국투자"
795,15, 2021.11.23 07:55,"카카오게임즈, '오딘' 이을 신작과 NFT 등 신사업에 '주목'-한국"
796,16, 2021.11.23 07:42,"[클릭 e종목]""카카오게임즈, 다양한 신작 출시로 외형성장 기대"""
797,17, 2021.11.23 06:01,"카카오게임즈, 신사업 행보에 주목-한투"
798,0, 2021.06.21 10:04,"[시그널] 카카오게임즈, 맞춤형 광고 서비스 기업 애드엑스 인수 추진"
799,1, 2021.06.21 08:21,"[마켓인사이트]카카오게임즈, 광고기술 스타트업 인수"
800,2, 2021.06.18 13:58,"""추격 매수는 무섭고, 보고만 있으면 초조""…카카오 또 5% 폭등…동생..."
801,3, 2021.06.18 10:25,"카카오게임즈, '이터널 리턴' 7월 22일 다음 게임에 출시"
802,4, 2021.06.14 16:36,급변하는 게임업계 M&A...카카오게임즈-크래프톤이 투톱
803,5, 2021.06.07 16:31,플레이위드·카카오게임즈 “인수설은 사실무근”
804,6, 2021.06.07 14:47,"[특징주]플레이위드, 카카오게임즈의 경영권 인수 추진설에 급등"
805,7, 2021.06.03 12:04,"“시작부터 남다르다”…카카오게임즈 ‘오딘’, 캐릭터 생성 서버 증설"
806,8, 2021.06.02 17:51,카카오게임즈 신작 MMORPG '오딘' 29일 출시
807,9, 2021.06.02 15:06,"카카오게임즈, 신작 MMORPG ‘오딘’ 29일 출시한다"
808,10, 2021.06.02 14:35,베일 벗는 카카오게임즈 야심작 '오딘'…新성장동력 될까
809,11, 2021.06.02 14:32,"카카오게임즈, 올해 최고 기대작 '오딘' 6월 29일 출시"
810,12, 2021.06.02 12:02,"카카오게임즈 최고 야심작 ‘오딘’, 공개행사도 블록버스터"
811,13, 2021.06.02 11:56,카카오게임즈 야심작 ‘오딘’ 29일 출격…MMORPG 정점 ‘자신감’
812,14, 2021.06.02 14:57,카카오게임즈 야심작 '오딘' 출격…화려한 그래픽 '차별화'
813,15, 2021.06.02 11:34,카카오게임즈 야심작 '오딘: 발할라 라이징' 29일 정식 출시
814,16, 2021.06.01 15:14,"카카오게임즈, 코로나 백신 유급휴가 최대 4일 지원"
815,17, 2021.06.01 14:13,카카오게임즈도 '백신휴가' 시행... 최대 4일 유급휴가 제공
816,18, 2021.05.28 07:01,"[1일IT템] 카카오게임즈, 6월2일 가상공간에서 ‘오딘’ 공개"
817,0, 2021.06.02 14:57,카카오게임즈 야심작 '오딘' 출격…화려한 그래픽 '차별화'
818,1, 2021.06.02 11:34,카카오게임즈 야심작 '오딘: 발할라 라이징' 29일 정식 출시
819,2, 2021.06.02 14:35,베일 벗는 카카오게임즈 야심작 '오딘'…新성장동력 될까
820,3, 2021.06.02 14:32,"카카오게임즈, 올해 최고 기대작 '오딘' 6월 29일 출시"
821,4, 2021.06.02 12:02,"카카오게임즈 최고 야심작 ‘오딘’, 공개행사도 블록버스터"
822,5, 2021.06.02 11:56,카카오게임즈 야심작 ‘오딘’ 29일 출격…MMORPG 정점 ‘자신감’
823,6, 2021.06.01 15:14,"카카오게임즈, 코로나 백신 유급휴가 최대 4일 지원"
824,7, 2021.06.01 14:13,카카오게임즈도 '백신휴가' 시행... 최대 4일 유급휴가 제공
825,8, 2021.05.28 07:01,"[1일IT템] 카카오게임즈, 6월2일 가상공간에서 ‘오딘’ 공개"
826,9, 2021.05.27 17:40,"카카오게임즈, 핵심 계열사 합병…NFT 메타버스 접목 모색"
827,10, 2021.05.27 17:18,카카오게임즈 계열 프렌즈게임즈-웨이투빗 합병…NFT 플랫폼 만든다
828,11, 2021.05.27 17:19,카카오게임즈 “프렌즈게임즈-웨이투빗 합병 완료”
829,12, 2021.05.27 16:46,"카카오게임즈, 계열사 프렌즈게임즈·웨이투빗 ‘합병’…NFT·메타버스 ..."
830,13, 2021.05.27 16:23,"카카오게임즈, 프렌즈게임즈·웨이투빗 합병 결정... 블록체인 신사업 ..."
831,14, 2021.05.26 16:52,"[증시 이슈] 카카오게임즈, 기대작 ‘오딘’ 상반기 출시 임박에 오름세"
832,15, 2021.05.26 16:51,"카카오게임즈, ‘오딘’ 내달 2일 쇼케이스…증강현실 적용"
833,16, 2021.05.26 11:44,"카카오게임즈, 사전예약 300만 기대작 ‘오딘’ 6월 2일 쇼케이스 ..."
834,17, 2021.05.25 17:19,"카카오게임즈, ‘달빛조각사’ 미국·일본 등 글로벌 출시"
